code,id,name,category,metadata,votes,created_at,updated_at,image,description,vote_target,gender,gender_corrected,gender_confidence,gender_reason
d16c5bdc-d41e-4ac3-8a65-0c8aa941d77d,YLD-6002,Hon. Ndindi Nyoro,Youth Leader,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Hon. Ndindi Nyoro amplifies youth voices and drives civic engagement, focusing on opportunity, accountability and meaningful participation.",10000,male,male,0.0,no reliable signal
d34ca5dc-d094-4aae-9186-8765b0d5ceee,TTK-9519,,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,," creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
d41e44ad-051f-4540-aa6a-d7f3e5714437,CTC-4000,Mca Tricky,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mca Tricky crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
d54fa54f-d5d2-4d97-8166-fbe612103dfb,FBP-9408,Malema TV,Facebook,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:10:03.959684+00,,"Malema TV keeps followers updated with timely stories, verified information and active community engagement.",10000,male,male,0.0,no reliable signal
d56f73b2-f6a5-4e6c-8cf4-a60ce22517e7,CCH-9015,Tr. Cillah,Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Tr. Cillah leads grassroots initiatives that meet everyday needs—from education to livelihoods—quietly moving communities forward.,10000,male,male,0.0,no reliable signal
d680c8a0-06d1-4325-a0e3-54bcf0696ed2,PHL-1014,Massawe Japanni,Philanthropist,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Massawe Japanni is recognized for sustained charitable outreach and community support, rallying resources to uplift vulnerable families across Kenya.",10000,male,male,0.0,no reliable signal
d6d2f218-bf98-4c2e-8fc1-3896da459b74,DJ-9202,DJ Dibul,DJ,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:35:46.368065+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./DjDibull.jpg,"DJ Dibul energizes crowds with thoughtful selections and seamless mixes, keeping dancefloors and airwaves engaged.",10000,male,male,0.0,no reliable signal
d964e3bb-0d33-420d-b9ab-60d03c064d8e,INV-7014,Ev Mercy Nungari,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Ev Mercy Nungari develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,female,0.8,first/alias name 'mercy'
d98d2206-d2d2-4cfa-b054-f30b4ffba899,BAM-3015,Tom Daktari,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Tom Daktari has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.0,no reliable signal
dbe547b9-de6a-40cf-9ce7-93241b9ef5a8,TTK-9504,MC Bull,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"MC Bull creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
dca7e783-cd02-4f5c-85a8-5affc67f435c,INV-7029,Diana Yegon,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Diana Yegon develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,female,0.8,first/alias name 'diana'
dd3d87df-593f-4bff-9ff1-970cbe10d16c,CTC-4023,Usefulidioty,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Usefulidioty crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
dd65721c-c106-4985-8996-3eb5f9e11e2b,ENT-5005,Mwenda Thuranira (mambo Fresh),Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mwenda Thuranira (mambo Fresh) is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.6,weak suffix heuristic (-a/-ah endings)
de774db6-b32f-45cf-9c5c-47cd39730eae,CCH-9001,Father Kinyua’s Online,Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Father Kinyua’s Online leads grassroots initiatives that meet everyday needs—from education to livelihoods—quietly moving communities forward.,10000,male,male,0.0,no reliable signal
df8a6b3a-2550-4d80-a422-acc90e484ae6,CTC-4037,Diana Daisy,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Diana Daisy crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,female,0.8,first/alias name 'diana'
e08aedde-078b-4c9a-a88f-b1d859b09c83,COM-8025,Mamito Eunice,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mamito Eunice delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,female,0.8,first/alias name 'eunice'
e1cac974-80f1-4c6b-b475-d9a0e8d9ac07,INV-7010,Elvis W,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Elvis W develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,male,0.0,no reliable signal
e2c9bf02-f7b3-4d86-9073-dba98fc34cea,BL-2002,Cyprian Is,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Cyprian Is publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
e2f50c0f-1f53-40e7-9bc5-c9edffc9095c,BL-2026,Maureen Bandari,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Maureen Bandari publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
e47164a8-4afc-4c32-82c3-262950208ded,INV-7011,Kelly Inspiration,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Kelly Inspiration develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,male,0.0,no reliable signal
e5e091f6-43a3-4667-a9cf-9906ee4152be,CCH-9014,Rev. Joy Benson,Community Champion,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,Rev. Joy Benson leads grassroots initiatives that meet everyday needs—from education to livelihoods—quietly moving communities forward.,10000,male,male,0.8,first/alias name 'benson'
e94a22cd-a8c1-4b67-8b7f-002db3a21915,BAM-3010,Omanyala,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Omanyala has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.0,no reliable signal
e9bee470-1a81-4087-825f-9993e03ad07c,CTC-4013,Vinnie Baite,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Vinnie Baite crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
e9c78d41-7638-4c24-8c5a-9cd1d6b8b972,ENT-5012,Nana Owiti,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Nana Owiti is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
e9d17eea-0f1a-41b2-8f13-044ad2bcd328,PHL-1010,Akothee,Philanthropist,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:03:17.289574+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./akothe.jpg,"Akothee is recognized for sustained charitable outreach and community support, rallying resources to uplift vulnerable families across Kenya.",10000,male,male,0.0,no reliable signal
ec4fcd86-e3e8-45b4-8e50-edc0c392d0bf,COM-8016,Wilson Macharia,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:11:48.227197+00,," Wilson Macharia delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.8,first/alias name 'wilson'
ed1e629a-7fb2-478c-9847-e3741dec9740,CTC-4036,Mungai Eve,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mungai Eve crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,male,0.0,no reliable signal
ee1f3514-37de-4966-8766-75e4d7c4b274,BL-2019,Purity Nduta Macharia,Blogger,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Purity Nduta Macharia publishes consistent, insightful posts that spark conversation and keep audiences informed on culture, business and everyday life.",10000,male,male,0.0,no reliable signal
ee2e6052-dcd9-4be3-8c77-476a3233e942,ENT-5014,Amelina Achieng,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Amelina Achieng is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,female,0.8,first/alias name 'achieng'
eebdf15c-6021-423f-8895-1fbf39f8f4a1,FBP-9402,Kenyans.co.ke,Facebook,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:10:03.959684+00,,"Kenyans.co.ke keeps followers updated with timely stories, verified information and active community engagement.",10000,male,male,0.0,no reliable signal
efe7d455-a943-4c99-8e45-f8eb91ca6a90,YLD-6006,Hon,Youth Leader,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Hon amplifies youth voices and drives civic engagement, focusing on opportunity, accountability and meaningful participation.",10000,male,male,0.0,no reliable signal
f0ad92f7-2e65-4a83-a848-385c4852e607,ENT-5002,Murage Modern Pacific Faniture,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Murage Modern Pacific Faniture is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
f0e52872-8b66-4a77-b062-c07e38785700,COM-8002,Gogo Small,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Gogo Small delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
f1054f6d-3d2f-49b4-a060-1bd43155f4c6,COM-8012,Gikonyore,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Gikonyore delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
f1bb779c-a95b-49d5-a4c0-3870dedf2d18,TTK-9517,Junior Comedian,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Junior Comedian creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
f27600db-8357-4b5a-8b08-c19b349c91bb,YLD-6005,Mwangi Muchiri,Youth Leader,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mwangi Muchiri amplifies youth voices and drives civic engagement, focusing on opportunity, accountability and meaningful participation.",10000,male,male,0.8,first/alias name 'mwangi'
f2f5ed1c-d088-4276-a34d-5c842554fd80,COM-8001,Senge Hellena,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Senge Hellena delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
f34a19a7-eb12-4730-a8a7-a1178ad3b913,TTK-9533,Fina (Saarrafina),Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Fina (Saarrafina) creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.6,weak suffix heuristic (-a/-ah endings)
f34ad24d-d43e-433d-80f6-2155806913dc,PHL-1009,Dorea Chege,Philanthropist,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:23:58.629113+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Dorea%20Chege2.jpg,"Dorea Chege is recognized for sustained charitable outreach and community support, rallying resources to uplift vulnerable families across Kenya.",10000,male,male,0.0,no reliable signal
f4c065c9-1626-4d2f-b67e-f67cbff62454,TTK-9531,Alberta Nasieku,TikTok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:05:00.584071+00,,"Alberta Nasieku creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
f4d2d7c9-4fda-42f2-8060-8952cc625b36,BAM-3001,Njugush,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:27:35.074451+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./get.webp,"Njugush has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.0,no reliable signal
f56dc2b9-c884-4bdc-9242-978d507b89d0,ENT-5010,Betty Hamisha (muthoni),Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Betty Hamisha (muthoni) is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,female,0.8,first/alias name 'betty'
f6144ba2-2b6d-486c-b471-3660e61a4517,TTK-9506,Moya David,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Moya David creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.8,first/alias name 'david'
f6d38ff6-b456-47d7-9207-26dec3c80d35,POD-9304,Lynne Ngugi,Podcast,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:20:17.680179+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Lynn%20Ngugi2.jpg,Lynne Ngugi tells human‑centered stories that amplify unheard voices and spark meaningful dialogue.,10000,male,male,0.0,no reliable signal
f736aae4-3662-4f6e-8471-56226cfe06a3,TTK-9512,Just Totally Random (male),Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Just Totally Random (male) creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
f8d49d0e-f997-4f2b-b6cd-57accd6d78d7,COM-8023,Jemutai,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Jemutai delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
f94a40f9-0a2e-4d8e-a4f6-368cb8858792,BAM-3032,Jantex Jerop,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Jantex Jerop has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.0,no reliable signal
f9be588b-6c9a-456d-81ea-fc84e21c0a88,BAM-3006,Alfred Koech –sergent,Brand Ambassador Of the Year,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:56:44.337154+00,,"Alfred Koech –sergent has become a trusted face for leading brands, blending authenticity with wide reach to drive relatable, value-first campaigns.",10000,male,male,0.8,first/alias name 'koech'
f9efda37-3208-409c-8c53-99bf99058a5c,PHL-1001,Erick Omondi,Philanthropist,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 03:16:27.605254+00,https://cijjwarijqkaihehjskw.supabase.co/storage/v1/object/public/nominee-photos./Eric%20Omondi.jpg,"Erick Omondi is recognized for sustained charitable outreach and community support, rallying resources to uplift vulnerable families across Kenya.",10000,male,male,0.8,first/alias name 'erick'
fa730ae5-7a54-405c-88c2-4509608b0c3c,INV-7024,Chelaa Valleygirl,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Chelaa Valleygirl develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,male,0.0,no reliable signal
fbc07e29-32bb-4068-badf-2882b2f67abb,CTC-4031,Diana Bahati,Content Creator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Diana Bahati crafts engaging, high‑energy content that entertains and educates, building an active community across social platforms.",10000,male,female,0.8,first/alias name 'diana'
fbc2bfae-2e5c-4ba5-ab63-4ae05974e785,INV-7012,Presentor Kai,Innovator,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Presentor Kai develops practical, people‑centered solutions—turning fresh ideas into tools and services that solve real problems.",10000,male,male,0.0,no reliable signal
fc1bf497-5834-4542-abda-5df6960687e6,TTK-9503,Dreamchaser,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Dreamchaser creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
fc3c5dbd-6200-4520-8640-10f3d056b334,TTK-9510,Onlylitboy,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Onlylitboy creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
fcb6a6af-d917-4381-a9b4-e91fbf394461,INF-9104,Hamo The Proffesor,Influencer,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Hamo The Proffesor uses a strong digital voice to inform and inspire, shaping conversations with credible storytelling and community impact.",10000,male,male,0.0,no reliable signal
fd8cf7cb-fbeb-4ca2-8aea-622d141dd061,COM-8000,Mc-gogo,Comedian,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Mc-gogo delivers smart, relatable comedy on stage and online, using humor to connect diverse audiences and spark positive conversations.",10000,male,male,0.0,no reliable signal
fddff007-a66d-4118-b722-909b308d3f2c,TTK-9508,Vick Brandon,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Vick Brandon creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
fdfb320c-ebf1-4e74-b006-214f84c01aef,ENT-5023,Maurine Kabu,Entrepreneur,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 00:43:45.202976+00,,"Maurine Kabu is noted for building ventures with clear impact—creating jobs, championing quality and turning bold ideas into sustainable growth.",10000,male,male,0.0,no reliable signal
fe40ea62-e667-4aab-a6f3-f4f2c8dbbc0b,TTK-9516,Tomezz Martommy,Tiktok,{},0,2025-09-01 00:43:45.202976+00,2025-09-01 01:08:39.731878+00,,"Tomezz Martommy creates viral, short‑form videos that blend creativity and consistency, turning everyday moments into shareable stories.",10000,male,male,0.0,no reliable signal
